% 1. Title: Fire Detection 
% 2. Relevant Information:
%
%	 This data is about texture and distribution of colors in images from 
%	 fire in coniferous forest taken in day.
%
%      This data set includes WRITE-NUMBER!!! instances of the class "fire" 
%      and WRITE-NUMBER!!! instances of "nofire" class, and WRITE-NUMBER!!! instances of "smoke" class 
%      The instances are described by 12 attributes.
%  
% 
% 3. Number of Instances: WRITE NUMBER!!!!!!!
% 
% 4. Number of Attributes: 11  + the class attribute
% 
% 5. For Each Attribute:
%   1. Average value of red color (numeric)
%   2. Average value of green color (numeric)
%   3. Average value of blue color (numeric)
%   4. Standard Deviation value of red color (numeric)
%   5. Standard Deviation value of green color (numeric)
%   6. Standard Deviation value of blue color (numeric)
%   7. Energy value of the picture converted to gray-scale (numeric)
%   8. Homogeneity value of the picture converted to gray-scale (numeric)
%   9. Contrast value of the picture converted to gray-scale (numeric)
%   10. Dissimilarity value of the picture converted to gray-scale (numeric)
%   11. Correlation value of the picture converted to gray-scale (numeric)
%   12. Class variable (fire, no_fire, smoke)
%
% 6. Missing Attribute Values: None
%
% 7. Class Distribution: (class value 0 as "no_fire", 1 is interpreted as "fire"
%    and value 2 as "smoke" )
%    Class Value  Number of instances
%    0            
%    1            
%    2
%
@relation fire-detection 
@attribute meanr numeric
@attribute meang numeric
@attribute meanb numeric
@attribute std-devr numeric
@attribute std-devg numeric
@attribute std-devb numeric
@attribute energy numeric
@attribute homogeneity numeric
@attribute contrast numeric
@attribute dissimilarity numeric
@attribute correlation numeric
@attribute 'class' {fire, no_fire, smoke}
@data
66.5439,94.5733,103.1728,16.0041,16.1124,11.8183,0.3383,0.7465,0.6565,0.5317,0.6867,no_fire
145.0272,115.7867,87.7478,15.9168,13.2832,10.8749,0.4916,0.9382,0.1236,0.1236,0.923,smoke
79.9611,82.8667,94.6644,15.0798,19.4676,19.7782,0.5357,0.949,0.1088,0.1032,0.9597,smoke
72.8117,92.8578,90.6211,22.5014,23.394,22.6383,0.2139,0.5877,1.8345,0.9853,0.5814,no_fire
227.1061,133.7722,75.5583,36.8459,29.8864,15.6813,0.3129,0.8368,0.3509,0.3305,0.9457,fire
71.6772,62.8622,19.0194,10.0275,9.6827,8.2087,0.4397,0.7793,0.4836,0.4484,0.4575,no_fire
160.4556,153.7483,146.7533,33.5852,37.1275,40.8969,0.2267,0.7557,0.7046,0.5244,0.932,smoke
189.3794,181.2411,168.7794,19.0083,22.2128,28.54,0.4213,0.8881,0.2415,0.2268,0.9185,smoke
126.8889,62.5894,59.9611,21.0741,14.7662,7.0414,0.5212,0.9323,0.1423,0.1366,0.9204,smoke
163.9711,162.6706,154.0728,29.5672,31.8151,32.8795,0.3226,0.8664,0.3895,0.2874,0.95,smoke
142.0294,135.8617,141.2883,15.2403,16.8562,19.3045,0.4305,0.9204,0.1593,0.1593,0.931,smoke
157.4361,110.5989,96.6278,48.2166,25.3099,30.169,0.3002,0.822,0.4512,0.3719,0.9075,fire
100.78,87.5172,66.1211,15.3302,11.1176,10.0092,0.4275,0.7837,0.517,0.4467,0.5702,no_fire
110.2028,83.8339,53.4072,53.6231,30.694,18.3036,0.3303,0.6953,1.4853,0.7438,0.835,fire
209.9717,95.3361,42.1711,29.287,31.7147,22.3101,0.2501,0.6283,2.627,1.0204,0.6095,fire
38.8144,40.5467,20.9433,11.5398,11.6931,10.5178,0.4383,0.819,0.4082,0.3696,0.6585,no_fire
157.1294,148.8139,164.8083,53.6647,51.2801,40.0772,0.2631,0.8061,0.4994,0.4065,0.9751,smoke
118.1183,111.1272,108.8944,57.8522,46.6756,34.8704,0.1974,0.5991,3.606,1.1854,0.8015,smoke
43.4539,50.2028,41.5289,17.9402,16.1654,17.9297,0.3437,0.7449,0.8158,0.5607,0.5994,no_fire
127.4794,124.8983,114.3228,22.3287,19.1547,16.7714,0.411,0.9172,0.1655,0.1655,0.9466,smoke
188.4828,146.9606,100.1322,44.3005,43.0164,35.0758,0.1758,0.6379,1.4184,0.8379,0.895,fire
202.41,203.0544,204.9594,25.9194,25.4299,24.4779,0.3692,0.8762,0.3464,0.2636,0.9314,smoke
19.9717,21.0939,16.2556,11.3427,12.2972,11.8392,0.4148,0.7906,0.4977,0.432,0.616,no_fire
106.9444,136.615,73.8339,55.0777,56.0799,46.6146,0.0884,0.3147,10.9141,2.5777,0.5414,no_fire
113.7828,132.8683,40.9472,49.4614,55.3914,30.9434,0.1283,0.447,5.6137,1.7392,0.7404,no_fire
229.5267,163.6889,99.7989,28.5898,54.2355,60.8517,0.1702,0.6305,1.716,0.894,0.9037,fire
187.1811,90.6611,29.9044,36.3927,18.4101,12.5479,0.2607,0.6596,1.2075,0.7676,0.6165,fire
197.7067,103.1956,60.5967,43.434,24.9995,20.6213,0.3132,0.8097,0.534,0.4059,0.8921,fire
116.865,74.1422,47.2583,20.3621,17.4662,13.6387,0.4653,0.9495,0.1009,0.1009,0.9614,smoke
113.2394,89.7933,64.3511,19.2115,12.6221,10.9482,0.3937,0.8005,0.4399,0.4059,0.7186,no_fire
88.3744,87.5656,57.6911,19.9475,19.3605,18.0652,0.2824,0.6812,0.9977,0.6973,0.6734,no_fire
217.5011,220.9978,225.8917,9.7177,9.7751,10.111,0.6057,0.9617,0.0765,0.0765,0.9094,smoke
143.0056,79.9567,55.5194,45.6929,21.3803,16.8749,0.2761,0.6907,1.2171,0.7137,0.7349,fire
70.1283,88.3044,26.775,30.6085,37.0691,21.3724,0.1963,0.6677,1.6031,0.8042,0.8232,no_fire
203.75,180.3278,143.4367,29.1672,36.233,37.1152,0.4092,0.9209,0.1582,0.1582,0.9827,smoke
140.1317,150.7667,154.1733,12.3135,12.3213,14.8489,0.4468,0.8532,0.3073,0.2959,0.7649,smoke
75.7261,76.1189,65.1322,18.273,17.0014,17.7102,0.409,0.793,0.4847,0.4257,0.7986,no_fire
36.2161,74.695,50.5306,25.7633,26.6755,26.5143,0.2554,0.6219,2.0818,0.9501,0.6206,no_fire
90.0083,118.6078,37.8006,34.4664,38.4907,26.9178,0.1395,0.4503,4.1536,1.5508,0.6038,no_fire
199.8061,201.3617,202.1572,7.96,7.9247,8.7047,0.6116,0.9493,0.1015,0.1015,0.8678,smoke
159.17,86.23,40.5644,75.6026,51.9762,21.3852,0.2152,0.7531,0.9461,0.5584,0.9568,fire
126.8711,99.9078,84.0267,36.7216,28.1976,21.4236,0.3483,0.8918,0.2245,0.2177,0.9663,smoke
167.0511,78.7839,27.905,64.6513,38.3046,22.1651,0.1606,0.4951,4.5425,1.5142,0.658,fire
63.8406,47.7956,39.5256,27.1581,21.1304,17.9473,0.2704,0.7428,0.6978,0.5448,0.8238,no_fire
162.6,141.1256,182.55,4.904,2.666,5.5835,0.9932,0.9972,0.0057,0.0057,0.2829,smoke
122.3806,137.4328,141.7606,41.1837,40.2623,34.7914,0.2709,0.8249,0.4059,0.3594,0.9671,smoke
159.3789,52.3722,12.5194,48.2563,30.0811,14.4912,0.2756,0.739,0.784,0.5652,0.9034,fire
26.1856,30.895,23.2756,15.7008,15.6223,15.7778,0.4091,0.7299,1.0391,0.6105,0.4885,no_fire
158.8644,148.6322,148.2489,10.4532,10.7004,10.8375,0.581,0.9294,0.1412,0.1412,0.8588,smoke
125.3939,126.7833,128.4867,15.074,14.3693,15.1743,0.4232,0.8559,0.3073,0.2914,0.8267,smoke
234.9444,237.215,232.1561,35.037,25.1086,27.0312,0.5458,0.8969,0.2279,0.2098,0.9547,smoke
76.9844,78.8039,79.2361,18.2925,14.2375,9.4835,0.3667,0.7977,0.4467,0.4116,0.7514,no_fire
25.885,36.5517,36.8994,21.8761,24.3624,26.5269,0.3865,0.7184,1.2687,0.6735,0.7227,no_fire
73.0861,90.1828,50.6456,22.3633,20.636,19.7545,0.2706,0.6885,0.9535,0.678,0.7252,no_fire
91.6428,66.3628,54.7167,70.6818,57.4014,44.715,0.1478,0.4169,9.3651,2.1508,0.6543,fire
183.9333,114.5883,13.0111,61.3476,50.2227,19.3491,0.2527,0.6785,3.4898,1.0227,0.8158,fire
18.495,18.71,17.405,15.5785,14.5573,11.1163,0.4732,0.8042,0.5788,0.4223,0.6353,no_fire
197.9961,153.0861,132.0744,15.3635,13.0007,12.0468,0.5136,0.9549,0.0901,0.0901,0.944,smoke
190.8494,161.8356,127.3822,15.0687,9.2538,7.9594,0.5738,0.9634,0.0731,0.0731,0.9254,smoke
41.0083,49.5667,45.8633,20.2215,20.2129,22.4536,0.3503,0.6609,1.7103,0.8305,0.4886,no_fire
94.34,90.47,88.3789,22.5216,19.2734,15.2096,0.265,0.6909,0.9609,0.6752,0.6887,no_fire
106.7967,142.05,172.005,14.9011,11.2389,10.0301,0.4537,0.8454,0.3418,0.3146,0.7308,smoke
170.2111,167.7894,149.4094,51.6631,45.9961,37.5717,0.2874,0.8703,0.3084,0.2676,0.9818,smoke
126.095,83.1889,51.4722,66.7595,48.9363,31.8952,0.1806,0.5759,3.2177,1.1848,0.8378,fire
153.9322,167.0183,94.9239,46.9907,48.9546,52.2448,0.1121,0.4101,6.0412,1.8591,0.6646,no_fire
97.385,95.4639,90.915,14.895,13.1127,11.3276,0.4366,0.8626,0.2829,0.2761,0.8179,no_fire
220.8522,127.3961,85.4161,30.4424,45.7565,30.0551,0.3488,0.8687,0.3656,0.2795,0.9666,fire
127.2017,119.6844,144.7761,18.6698,11.7026,11.2968,0.4894,0.8363,0.5,0.356,0.6184,smoke
147.5911,55.6367,34.3311,60.1045,37.5314,30.176,0.134,0.4495,4.9773,1.6485,0.6153,fire
211.0978,189.6783,139.4428,14.0366,18.8201,25.7044,0.4508,0.9546,0.0907,0.0907,0.9661,smoke
195.435,180.7117,166.515,42.6158,51.3253,56.5481,0.2724,0.8655,0.322,0.2778,0.9829,smoke
112.4744,150.6694,182.5633,15.7641,13.8164,12.253,0.4555,0.8458,0.3356,0.3129,0.79,smoke
170.8683,184.9011,196.9978,19.5943,29.1288,38.8278,0.3838,0.9247,0.1519,0.1508,0.976,smoke
159.8794,96.8817,88.5372,40.1717,21.2611,17.7825,0.4602,0.934,0.1321,0.1321,0.9731,smoke
231.2783,120.2922,48.0244,27.5469,22.0806,30.3352,0.3458,0.7814,0.6633,0.4739,0.7584,fire
56.9578,56.0822,64.9328,18.152,18.3356,20.8898,0.3973,0.9033,0.1933,0.1933,0.9307,smoke
143.9444,159.245,165.2417,19.2503,16.3244,12.1837,0.5293,0.9476,0.1049,0.1049,0.9525,smoke
92.8722,74.8378,32.0533,22.2682,18.899,13.0778,0.311,0.6912,0.8747,0.6604,0.703,no_fire
207.835,203.6244,195.3444,13.7306,16.3873,17.1703,0.5859,0.9335,0.1695,0.1389,0.9153,smoke
169.7183,111.0878,94.7533,44.9707,31.6953,19.4697,0.2582,0.7111,1.3934,0.7029,0.8309,fire
167.9783,64.3111,13.7322,72.8128,23.2418,8.3659,0.3041,0.8245,0.3985,0.3588,0.9474,fire
182.47,95.5106,26.0844,72.8481,50.9709,17.4709,0.1679,0.6136,1.86,0.9427,0.9103,fire
136.0394,127.7494,120.8911,4.3789,7.1849,9.3282,0.689,0.9813,0.0374,0.0374,0.9293,smoke
192.8333,113.4706,62.3239,49.6284,50.3319,35.2179,0.1139,0.4182,5.8492,1.8175,0.6646,fire
170.7361,162.8789,151.5672,13.5904,13.1909,13.7711,0.4895,0.943,0.1139,0.1139,0.9296,smoke
84.3217,92.73,100.6489,16.8862,18.1372,15.433,0.458,0.9507,0.0986,0.0986,0.9625,smoke
216.0144,116.1572,40.2161,36.4211,28.2449,17.87,0.2001,0.5908,1.6151,0.9484,0.7343,fire
102.5567,113.7761,97.7433,12.1095,10.6863,9.8162,0.567,0.9586,0.0828,0.0828,0.9246,smoke
150.575,144.3817,139.4328,28.6047,26.7565,23.2244,0.3361,0.8393,0.3526,0.3265,0.9352,smoke
104.3817,74.0533,80.9678,33.2996,33.9156,36.4106,0.2729,0.8049,0.4677,0.4031,0.9464,smoke
156.7506,176.3561,183.85,36.7194,29.9607,25.8784,0.2722,0.8431,0.3424,0.3186,0.9558,smoke
56.7594,66.7294,78.085,14.0894,9.46,11.9874,0.5209,0.8908,0.2307,0.2205,0.7739,no_fire
145.9306,100.1306,62.5456,50.9622,37.1663,23.2972,0.1657,0.5647,2.381,1.1043,0.7907,fire
92.4778,108.5194,115.3389,33.7894,32.4466,37.3492,0.3227,0.8052,0.6032,0.4229,0.9311,smoke
112.6944,141.9717,130.7633,45.8341,49.1155,48.1208,0.2383,0.834,0.3946,0.3424,0.9785,smoke
89.8078,93.3717,99.0917,12.6272,15.3959,15.9007,0.4611,0.9168,0.1678,0.1667,0.905,smoke
142.5183,158.6322,87.2306,49.9776,40.7595,52.8417,0.1402,0.4696,4.7207,1.5818,0.673,no_fire
151.7011,71.8411,15.8361,71.4695,40.3172,12.81,0.1529,0.5736,2.4439,1.0969,0.8337,fire
98.4211,120.9961,137.3344,37.5885,22.7719,45.3975,0.3105,0.8241,0.4144,0.3622,0.9199,smoke
114.7289,106.0856,104.0678,22.3713,20.8096,19.5257,0.3275,0.7833,0.5992,0.4609,0.8321,smoke
104.5506,135.1133,153.6594,20.8542,16.4799,21.4157,0.4455,0.8779,0.4235,0.2715,0.8249,smoke
53.1528,58.0544,38.2089,25.5697,26.0758,32.1449,0.3042,0.797,0.7812,0.4615,0.8571,no_fire
221.9139,218.6172,210.1467,9.5979,11.1461,12.8962,0.5885,0.9549,0.0901,0.0901,0.917,smoke
41.3378,55.155,52.3439,32.1396,35.5409,41.0016,0.3943,0.6894,2.2336,0.8288,0.7651,no_fire
46.6017,52.0417,42.1767,20.966,20.0545,17.8101,0.3298,0.7537,0.6667,0.5215,0.7863,no_fire
77.0472,66.1394,67.2678,13.3943,12.9695,13.1342,0.3769,0.7232,0.7562,0.5873,0.4856,no_fire
215.7028,176.4422,135.6233,41.0479,42.5392,39.9163,0.4122,0.8766,0.3107,0.2574,0.9776,smoke
243.9133,241.1211,236.1878,2.2858,3.3072,4.4017,0.7563,0.9895,0.021,0.021,0.9485,smoke
56.8583,61.7222,66.1211,31.841,32.5226,34.7854,0.4136,0.902,0.2001,0.1967,0.9765,smoke
99.345,86.6461,66.3789,8.0443,2.9416,2.3727,0.9446,0.9878,0.0244,0.0244,0.7098,smoke
118.14,107.5817,97.6328,33.912,36.798,37.4256,0.3207,0.9107,0.1786,0.1786,0.9823,smoke
198.2428,200.1133,219.6778,33.799,32.0747,29.2981,0.3778,0.8653,0.3645,0.2851,0.9531,smoke
174.0322,127.5683,115.6467,53.6327,35.1492,37.4066,0.2234,0.6337,2.1757,0.9501,0.8081,fire
108.9211,98.0211,128.2094,32.5406,22.2241,25.0633,0.3969,0.8195,0.8339,0.4382,0.8078,smoke
150.665,85.2694,55.6,39.4286,22.5107,15.0654,0.4502,0.7402,1.5306,0.6712,0.6809,fire
207.6933,148.1611,59.7406,60.2071,73.0343,40.4304,0.1893,0.7292,0.8146,0.5867,0.9764,fire
179.1939,181.1156,181.855,33.0751,33.4479,30.013,0.3226,0.9108,0.1825,0.1791,0.9779,smoke
49.3322,37.2194,22.9711,16.1006,15.2642,13.5911,0.3304,0.7147,0.7761,0.6049,0.6142,no_fire
136.6833,115.7589,72.5672,85.2526,57.5056,28.619,0.2353,0.7612,0.7812,0.5261,0.9724,fire
153.4039,141.0861,130.5656,39.8621,45.4898,49.1441,0.2301,0.8148,0.6485,0.4138,0.958,smoke
105.0433,115.4994,121.9572,21.2386,21.0069,24.0462,0.3196,0.7943,0.555,0.4348,0.8471,smoke
46.3694,53.91,41.6967,34.3885,36.4508,43.0486,0.2588,0.7513,1.7273,0.64,0.8306,no_fire
186.3039,69.5933,40.7833,57.6553,34.5171,21.6282,0.1858,0.6564,1.2721,0.7834,0.8767,fire
96.2283,87.175,71.4583,40.8952,33.121,24.1845,0.3966,0.9091,0.1859,0.1825,0.9795,smoke
72.0689,66.5767,56.0233,20.4105,19.9899,21.0596,0.425,0.9159,0.1695,0.1684,0.9445,smoke
129.2617,63.2989,22.2839,44.4195,35.8171,25.4537,0.2461,0.6215,2.4002,0.9943,0.7722,fire
236.8267,146.18,90.1439,15.436,15.8806,14.1791,0.3846,0.7943,0.47,0.4212,0.7186,fire
113.0767,43.92,19.6739,69.0207,37.7934,20.5646,0.236,0.6442,2.5629,0.9688,0.8044,fire
58.4361,105.53,47.95,26.1278,39.0097,18.6812,0.2096,0.6443,1.571,0.8467,0.8268,no_fire
132.6356,168.2489,47.0844,44.3393,58.1017,22.932,0.2187,0.6463,2.283,0.9182,0.8948,no_fire
30.4217,31.9694,27.4322,17.0043,17.2781,14.1881,0.282,0.6558,1.106,0.7579,0.5361,no_fire
31.3789,28.125,14.0194,10.3331,10.2384,8.7927,0.4917,0.8371,0.3543,0.3305,0.6232,no_fire
220.0706,138.6578,74.8544,29.1773,45.541,22.5491,0.2302,0.7026,1.1746,0.6871,0.9015,fire
176.8367,97.605,42.6778,65.5021,42.8586,24.9917,0.1331,0.4703,4.2353,1.5176,0.7323,fire
85.2472,81.5656,93.6972,13.2059,10.5078,11.4468,0.5204,0.8986,0.2137,0.2046,0.8092,smoke
209.7372,115.7189,26.6744,32.0687,35.2614,19.7177,0.1523,0.4684,4.0045,1.5125,0.5205,fire
51.8761,57.2589,24.1311,11.6089,11.5124,9.9171,0.5291,0.8825,0.254,0.2381,0.7778,no_fire
210.32,71.8589,13.4672,8.465,4.8571,3.2863,0.6652,0.9532,0.0964,0.0941,0.8152,fire
102.2111,69.8494,72.4178,20.6736,9.526,8.6882,0.5231,0.9362,0.1276,0.1276,0.8965,smoke
230.1878,171.2333,71.2739,28.7058,43.1115,24.0299,0.1756,0.5877,2.0646,1.0204,0.8132,fire
117.3644,88.0678,66.5211,19.0007,19.5753,16.5493,0.4254,0.9172,0.1655,0.1655,0.9442,smoke
85.9433,79.8172,50.6022,28.6678,26.1022,19.5539,0.2043,0.5657,2.0709,1.0595,0.6154,no_fire
163.3656,147.5933,121.2061,26.9999,20.2235,13.4465,0.4983,0.9388,0.1224,0.1224,0.9677,smoke
120.3744,119.4556,121.4972,22.2889,22.4802,28.0248,0.3929,0.8819,0.3226,0.25,0.9207,smoke
120.9878,95.4906,75.8478,22.8117,20.3297,16.8934,0.4153,0.9124,0.1752,0.1752,0.9495,smoke
125.9244,135.0961,119.4439,61.7333,58.2583,55.2589,0.1209,0.4558,4.979,1.6559,0.8158,no_fire
196.0133,101.04,48.8506,52.3634,40.4248,20.9194,0.2009,0.6676,1.5601,0.8016,0.871,fire
45.3111,59.9417,49.3622,13.2444,12.3498,11.034,0.4223,0.808,0.441,0.3934,0.6648,no_fire
69.42,74.1494,78.4906,60.731,68.908,72.7083,0.343,0.8557,0.305,0.2914,0.9915,no_fire
141.8656,115.6656,89.9889,45.6061,40.1679,34.074,0.2765,0.7722,0.9909,0.5408,0.9242,smoke
241.6483,167.2261,89.9606,14.8149,33.1235,13.004,0.3205,0.8515,0.3311,0.3027,0.9424,fire
42.735,58.0533,41.1361,16.5418,18.6466,15.8316,0.2995,0.7088,0.8747,0.631,0.6738,no_fire
83.0311,78.1783,60.9233,12.284,11.0643,9.1892,0.431,0.799,0.432,0.407,0.6048,no_fire
206.3206,108.8267,27.0311,33.0372,37.4935,14.8959,0.1874,0.5443,3.4535,1.2789,0.6066,fire
40.1883,40.9739,36.9289,16.5154,16.5865,15.8394,0.2973,0.6922,0.89,0.661,0.6053,no_fire
205.5017,199.6328,181.9711,23.4835,23.8837,25.6222,0.441,0.858,1.0153,0.3861,0.7738,smoke
183.2817,174.5928,158.1483,33.1822,27.0193,21.7569,0.3426,0.9042,0.1916,0.1916,0.9709,smoke
162.3578,111.4244,82.3089,19.916,12.308,3.85,0.6845,0.9646,0.0709,0.0709,0.9485,smoke
212.9461,83.8728,8.9639,16.8814,16.2806,5.9772,0.404,0.854,0.3152,0.2959,0.8396,fire
99.6222,55.3267,34.9417,50.9625,24.7883,19.2063,0.2647,0.7089,1.0198,0.6525,0.8287,fire
42.9722,44.1939,18.38,13.3228,12.2911,9.345,0.4086,0.805,0.4552,0.4008,0.6539,no_fire
98.2606,85.0483,44.4661,29.4349,28.2621,24.6417,0.1699,0.4807,3.3492,1.4002,0.4771,no_fire
147.8511,101.2206,74.4239,54.4406,33.1499,21.8459,0.19,0.5714,2.6173,1.1276,0.7368,fire
21.7172,21.4906,10.6928,4.1981,3.8966,3.0259,0.894,0.9654,0.0692,0.0692,0.5072,no_fire
100.3994,83.1583,61.7544,12.8298,9.5522,11.0135,0.5441,0.9213,0.1616,0.1582,0.833,smoke
233.8567,184.9689,80.9572,25.8044,41.2991,20.7811,0.2136,0.6449,1.4473,0.8294,0.8517,fire
119.0506,51.4417,23.9861,38.6411,24.4827,12.6026,0.4052,0.9246,0.1508,0.1508,0.9723,smoke
10.74,29.4083,12.1656,11.0795,12.743,10.482,0.5065,0.8472,0.4105,0.322,0.6645,no_fire
176.5633,96.5333,31.2,46.5952,46.5508,24.7561,0.1565,0.5542,3.0181,1.2075,0.8062,fire
128.2172,127.3228,119.095,57.3991,53.8975,53.6329,0.1344,0.4959,4.14,1.4541,0.8209,no_fire
100.975,53.2994,21.2867,68.1668,52.3569,27.3596,0.3743,0.7172,2.0255,0.7806,0.9065,fire
135.4461,67.6128,34.6822,50.2493,39.2224,20.8246,0.211,0.6413,1.5159,0.8435,0.8782,fire
43.2067,53.7044,48.6083,36.6633,13.0331,12.9609,0.4714,0.8922,0.2183,0.216,0.8989,smoke
56.06,59.1128,70.9272,24.5277,28.1551,31.8485,0.3662,0.8764,0.2772,0.2523,0.9515,smoke
206.8467,128.0778,38.1167,52.5015,50.0419,21.2762,0.1523,0.5843,2.0142,1.0164,0.8804,fire
18.8172,23.6772,14.2894,5.8305,6.8793,5.506,0.6876,0.9181,0.1638,0.1638,0.6573,no_fire
136.0006,124.4867,119.6789,43.8412,44.6067,44.8575,0.2376,0.748,1.2625,0.6151,0.9189,smoke
182.0867,127.8617,107.3733,55.5665,36.6828,22.2394,0.1556,0.5733,2.11,1.0533,0.823,fire
156.1744,64.1144,11.7983,80.3124,44.9132,11.4214,0.1662,0.5962,2.6752,1.0845,0.851,fire
113.6433,78.9917,37.005,54.944,37.363,22.6611,0.2013,0.71,1.0527,0.6559,0.9154,no_fire
69.1444,79.3133,20.9022,43.6097,46.4035,24.6585,0.1211,0.3356,10.3092,2.483,0.3214,no_fire
186.0439,119.4828,61.2156,49.0184,63.2435,56.0336,0.1197,0.4524,5.2948,1.6871,0.8048,fire
230.7856,230.8328,229.8967,22.4233,22.2714,23.1971,0.4241,0.8867,0.2415,0.229,0.9404,smoke
80.0422,102.6978,88.6128,28.699,34.0888,48.0651,0.1721,0.5717,1.8628,1.0204,0.7827,no_fire
148.2822,60.64,8.7367,66.9762,34.4359,9.7487,0.2523,0.7734,0.7602,0.5028,0.9336,fire
220.0211,122.9511,46.2433,38.3974,33.7513,18.2222,0.205,0.6472,1.2387,0.7931,0.853,fire
162.1594,146.9656,116.3156,20.0834,23.7946,24.778,0.3985,0.9297,0.1406,0.1406,0.9667,smoke
28.4006,35.495,22.19,9.4871,8.6305,8.1226,0.5152,0.8588,0.2891,0.2834,0.6144,no_fire
190.4456,190.4728,188.9911,20.6508,17.8141,17.365,0.5005,0.9179,0.1723,0.1655,0.9377,smoke
210.1156,114.5567,28.9256,37.5861,47.9319,18.5044,0.1399,0.4773,4.004,1.4756,0.7051,fire
101.4428,72.6417,61.8917,44.2545,29.9946,27.5664,0.2353,0.6978,0.9949,0.6684,0.8673,fire
59.4906,72.9789,67.3844,23.5109,25.2281,28.4188,0.2837,0.6347,1.2971,0.8243,0.7314,no_fire
141.4022,140.94,135.525,14.8406,13.4437,12.0706,0.4926,0.9252,0.1497,0.1497,0.9048,smoke
91.3206,79.4306,60.3211,32.22,26.1277,21.7203,0.2293,0.6454,1.4529,0.826,0.7408,no_fire
20.3733,42.9944,23.5528,11.0004,16.1405,11.5147,0.3824,0.7902,0.4825,0.43,0.7174,no_fire
198.6256,140.505,72.135,46.0683,39.0695,24.6702,0.1562,0.5308,2.5374,1.1905,0.7717,fire
181.5356,134.5394,164.1917,9.542,4.3451,11.2789,0.9417,0.9935,0.013,0.013,0.8701,smoke
33.8439,41.8061,42.0839,27.696,32.0678,33.5059,0.2199,0.5719,2.377,1.0935,0.6794,no_fire
162.1989,88.0928,42.4267,79.0228,55.493,32.2109,0.1514,0.6284,1.9218,0.9229,0.926,fire
10.1389,26.5628,47.6261,4.5328,4.5017,4.1274,0.9104,0.9796,0.0408,0.0408,0.695,no_fire
188.4261,99.6211,48.1706,50.598,45.8848,23.0305,0.134,0.4903,3.1859,1.3583,0.7736,fire
138.0267,91.1639,39.3683,83.3274,69.4133,36.4608,0.1477,0.5073,4.9836,1.5153,0.8662,fire
132.7728,166.6544,54.3067,56.3589,67.993,32.8778,0.1442,0.461,6.2453,1.7558,0.7978,no_fire
44.7589,52.0289,28.0017,27.3455,30.0793,20.3407,0.2685,0.6558,1.5193,0.8175,0.7652,no_fire
201.7011,149.865,127.0178,38.943,34.0127,24.2305,0.1932,0.6227,2.0499,0.9467,0.7663,fire
89.3056,109.4661,123.8939,16.0455,17.9475,22.0466,0.4517,0.8768,0.2681,0.25,0.896,smoke
207.0733,201.8661,189.8806,19.6067,22.4107,26.043,0.3865,0.9133,0.1735,0.1735,0.9529,smoke
103.7167,86.8306,64.9011,14.3382,10.3922,9.0364,0.4519,0.8088,0.4082,0.3866,0.6181,no_fire
118.4967,113.8556,69.85,24.7007,23.8745,20.1294,0.2376,0.6253,1.4291,0.86,0.6855,no_fire
66.8611,50.6206,34.815,55.4973,44.1041,35.7032,0.26,0.6998,1.5901,0.7353,0.9028,no_fire
119.265,108.0228,79.4528,54.4381,42.1694,28.5599,0.3222,0.7589,0.7681,0.5289,0.949,no_fire
126.3422,141.7028,156.25,13.43,18.5648,24.8918,0.5333,0.9473,0.1054,0.1054,0.9597,smoke
202.8033,116.5633,59.2128,31.9141,35.5099,26.2388,0.1556,0.4973,3.7098,1.4036,0.5895,fire
137.9678,132.7822,132.6928,12.598,10.1454,10.4799,0.591,0.9362,0.1276,0.1276,0.8615,smoke
52.8206,37.0294,16.0178,25.1314,20.3939,13.937,0.2794,0.6643,1.2438,0.7619,0.6406,no_fire
205.2011,56.2372,5.3094,53.0251,19.9343,6.1604,0.2909,0.739,0.7693,0.5629,0.8259,fire
110.3394,105.6111,65.5628,48.6589,44.5619,37.0641,0.1199,0.4434,4.729,1.6349,0.6954,no_fire
92.6467,87.905,88.8689,13.2201,13.3401,13.3072,0.534,0.9478,0.1043,0.1043,0.936,smoke
158.8917,83.4117,38.1228,53.0195,40.9546,25.9392,0.1379,0.4539,4.9824,1.6536,0.6343,fire
233.3717,163.7361,39.3272,27.6749,58.1744,41.6283,0.1569,0.6089,1.9739,0.9671,0.8858,fire
207.3772,115.5078,41.3661,42.4465,48.8138,21.81,0.1383,0.5247,2.5317,1.2018,0.8255,fire
103.1411,39.4144,11.7967,53.8934,27.9518,13.1477,0.4018,0.8699,0.3526,0.2755,0.9498,fire
159.6978,88.9172,68.2417,45.4712,13.3606,14.7366,0.5201,0.8069,0.6644,0.432,0.7252,fire
200.5039,139.3133,41.2117,43.3499,63.2863,24.5209,0.2361,0.7986,0.9932,0.4909,0.9584,fire
56.57,71.3767,76.945,40.3191,46.4678,58.1057,0.4409,0.8415,0.6168,0.3651,0.9628,no_fire
29.16,45.9333,46.7394,10.3417,11.6946,10.1766,0.4417,0.8336,0.3532,0.3362,0.6902,no_fire
47.7778,66.3683,61.8189,22.5677,24.0034,21.522,0.2193,0.6098,1.5119,0.9008,0.6567,no_fire
92.7328,100.6572,94.9528,80.5734,74.5004,75.7534,0.1929,0.6123,3.3129,1.1122,0.9261,no_fire
